threads,memory,Type,Time,Language,speedup
1,4332,real,0.21,cpp,1
1,4248,real,0.21,cpp,1
1,4300,real,0.21,cpp,1
1,4196,real,0.21,cpp,1
1,4328,real,0.21,cpp,1
1,4416,real,0.21,cpp,1
1,4328,real,0.21,cpp,1
1,4148,real,0.21,cpp,1
1,4280,real,0.21,cpp,1
2,4228,real,0.16,cpp,1.3125
2,4348,real,0.15,cpp,1.4
2,4260,real,0.15,cpp,1.4
2,4432,real,0.14,cpp,1.5
2,4320,real,0.14,cpp,1.5
2,4232,real,0.15,cpp,1.4
2,4352,real,0.11,cpp,1.90909090909091
2,4432,real,0.13,cpp,1.61538461538462
2,4376,real,0.15,cpp,1.4
4,4380,real,0.07,cpp,3
4,4376,real,0.05,cpp,4.2
4,4284,real,0.07,cpp,3
4,4380,real,0.07,cpp,3
4,4428,real,0.05,cpp,4.2
4,4356,real,0.06,cpp,3.5
4,4388,real,0.08,cpp,2.625
4,4320,real,0.06,cpp,3.5
4,4348,real,0.08,cpp,2.625
5,4360,real,0.04,cpp,5.25
5,4392,real,0.04,cpp,5.25
5,4472,real,0.04,cpp,5.25
5,4388,real,0.04,cpp,5.25
5,4412,real,0.03,cpp,7
5,4308,real,0.03,cpp,7
5,4240,real,0.04,cpp,5.25
5,4336,real,0.03,cpp,7
5,4308,real,0.05,cpp,4.2
8,4452,real,0.04,cpp,5.25
8,4468,real,0.03,cpp,7
8,4388,real,0.03,cpp,7
8,4420,real,0.02,cpp,10.5
8,4488,real,0.02,cpp,10.5
8,4452,real,0.02,cpp,10.5
8,4384,real,0.02,cpp,10.5
8,4380,real,0.02,cpp,10.5
8,4416,real,0.04,cpp,5.25
10,4472,real,0.03,cpp,7
10,4540,real,0.02,cpp,10.5
10,4444,real,0.02,cpp,10.5
10,4472,real,0.02,cpp,10.5
10,4352,real,0.01,cpp,21
10,4404,real,0.02,cpp,10.5
10,4324,real,0.02,cpp,10.5
10,4464,real,0.02,cpp,10.5
10,4520,real,0.03,cpp,7
16,4468,real,0.02,cpp,10.5
16,4464,real,0.03,cpp,7
16,4500,real,0.01,cpp,21
16,4492,real,0.02,cpp,10.5
16,4464,real,0.04,cpp,5.25
16,4484,real,0.02,cpp,10.5
16,4556,real,0.02,cpp,10.5
16,4496,real,0.02,cpp,10.5
16,4512,real,0.02,cpp,10.5
20,4496,real,0.02,cpp,10.5
20,4564,real,0.02,cpp,10.5
20,4584,real,0.03,cpp,7
20,4660,real,0.02,cpp,10.5
20,4532,real,0.02,cpp,10.5
20,4452,real,0.02,cpp,10.5
20,4592,real,0.02,cpp,10.5
20,4524,real,0.02,cpp,10.5
20,4588,real,0.03,cpp,7
25,4572,real,0.02,cpp,10.5
25,4608,real,0.01,cpp,21
25,4628,real,0.03,cpp,7
25,4564,real,0.02,cpp,10.5
25,4652,real,0.02,cpp,10.5
25,4508,real,0.02,cpp,10.5
25,4612,real,0.02,cpp,10.5
25,4680,real,0.02,cpp,10.5
25,4548,real,0.02,cpp,10.5
32,4588,real,0.02,cpp,10.5
32,4660,real,0.02,cpp,10.5
32,4748,real,0.02,cpp,10.5
32,4784,real,0.02,cpp,10.5
32,4672,real,0.02,cpp,10.5
32,4788,real,0.01,cpp,21
32,4788,real,0.02,cpp,10.5
32,4740,real,0.02,cpp,10.5
32,4708,real,0.02,cpp,10.5
40,4884,real,0.02,cpp,10.5
40,4828,real,0.02,cpp,10.5
40,4936,real,0.02,cpp,10.5
40,4732,real,0.02,cpp,10.5
40,4728,real,0.02,cpp,10.5
40,4884,real,0.02,cpp,10.5
40,4744,real,0.02,cpp,10.5
40,4788,real,0.02,cpp,10.5
40,4768,real,0.02,cpp,10.5
50,4988,real,0.02,cpp,10.5
50,4992,real,0.03,cpp,7
50,4916,real,0.02,cpp,10.5
50,4972,real,0.02,cpp,10.5
50,4960,real,0.02,cpp,10.5
50,5028,real,0.02,cpp,10.5
50,4852,real,0.02,cpp,10.5
50,4928,real,0.02,cpp,10.5
50,4908,real,0.02,cpp,10.5
80,5196,real,0.02,cpp,10.5
80,5140,real,0.03,cpp,7
80,5244,real,0.02,cpp,10.5
80,5528,real,0.03,cpp,7
80,5076,real,0.02,cpp,10.5
80,5392,real,0.01,cpp,21
80,5144,real,0.02,cpp,10.5
80,5320,real,0.02,cpp,10.5
80,5228,real,0.02,cpp,10.5
100,5584,real,0.02,cpp,10.5
100,5560,real,0.03,cpp,7
100,5268,real,0.03,cpp,7
100,5544,real,0.02,cpp,10.5
100,5280,real,0.03,cpp,7
100,5460,real,0.02,cpp,10.5
100,5440,real,0.03,cpp,7
100,5512,real,0.02,cpp,10.5
100,5412,real,0.02,cpp,10.5
125,5956,real,0.02,cpp,10.5
125,5768,real,0.03,cpp,7
125,6028,real,0.03,cpp,7
125,5944,real,0.04,cpp,5.25
125,5816,real,0.02,cpp,10.5
125,5680,real,0.03,cpp,7
125,5996,real,0.03,cpp,7
125,5964,real,0.03,cpp,7
125,6028,real,0.02,cpp,10.5
200,7068,real,0.03,cpp,7
200,7072,real,0.03,cpp,7
200,7116,real,0.03,cpp,7
200,7064,real,0.03,cpp,7
200,7072,real,0.03,cpp,7
200,6784,real,0.03,cpp,7
200,6888,real,0.03,cpp,7
200,6996,real,0.03,cpp,7
200,6956,real,0.03,cpp,7
250,7724,real,0.04,cpp,5.25
250,7504,real,0.04,cpp,5.25
250,7624,real,0.04,cpp,5.25
250,7752,real,0.03,cpp,7
250,7720,real,0.03,cpp,7
250,7612,real,0.03,cpp,7
250,7660,real,0.04,cpp,5.25
250,7676,real,0.04,cpp,5.25
250,7708,real,0.03,cpp,7
400,9588,real,0.04,cpp,5.25
400,9612,real,0.03,cpp,7
400,9608,real,0.03,cpp,7
400,9568,real,0.03,cpp,7
400,9644,real,0.03,cpp,7
400,9568,real,0.03,cpp,7
400,9672,real,0.03,cpp,7
400,9780,real,0.03,cpp,7
400,9564,real,0.03,cpp,7
500,11016,real,0.03,cpp,7
500,11020,real,0.02,cpp,10.5
500,11012,real,0.03,cpp,7
500,10968,real,0.03,cpp,7
500,10996,real,0.03,cpp,7
500,11000,real,0.03,cpp,7
500,10904,real,0.03,cpp,7
500,10856,real,0.02,cpp,10.5
500,10908,real,0.03,cpp,7
1,2208,real,0.07,c,0.888888888888889
1,2164,real,0.07,c,0.888888888888889
1,2168,real,0.05,c,1.24444444444444
1,2144,real,0.07,c,0.888888888888889
1,2204,real,0.06,c,1.03703703703704
1,2128,real,0.07,c,0.888888888888889
1,2220,real,0.05,c,1.24444444444444
1,2176,real,0.05,c,1.24444444444444
1,2128,real,0.07,c,0.888888888888889
1,2208,real,0.05,c,1.24444444444444
2,2152,real,0.06,c,1.03703703703704
2,2152,real,0.05,c,1.24444444444444
2,2216,real,0.05,c,1.24444444444444
2,2168,real,0.05,c,1.24444444444444
2,2212,real,0.05,c,1.24444444444444
2,2088,real,0.04,c,1.55555555555556
2,2148,real,0.04,c,1.55555555555556
2,2196,real,0.05,c,1.24444444444444
2,2224,real,0.05,c,1.24444444444444
2,2132,real,0.05,c,1.24444444444444
4,2148,real,0.05,c,1.24444444444444
4,2204,real,0.04,c,1.55555555555556
4,2232,real,0.04,c,1.55555555555556
4,2184,real,0.03,c,2.07407407407407
4,2212,real,0.04,c,1.55555555555556
4,2228,real,0.02,c,3.11111111111111
4,2164,real,0.03,c,2.07407407407407
4,2192,real,0.03,c,2.07407407407407
4,2152,real,0.03,c,2.07407407407407
4,2152,real,0.03,c,2.07407407407407
5,2204,real,0.03,c,2.07407407407407
5,2184,real,0.03,c,2.07407407407407
5,2228,real,0.02,c,3.11111111111111
5,2160,real,0.03,c,2.07407407407407
5,2188,real,0.03,c,2.07407407407407
5,2240,real,0.03,c,2.07407407407407
5,2184,real,0.03,c,2.07407407407407
5,2236,real,0.04,c,1.55555555555556
5,2184,real,0.03,c,2.07407407407407
5,2232,real,0.01,c,6.22222222222222
8,2216,real,0.03,c,2.07407407407407
8,2240,real,0.03,c,2.07407407407407
8,2168,real,0.03,c,2.07407407407407
8,2156,real,0.03,c,2.07407407407407
8,2160,real,0.03,c,2.07407407407407
8,2156,real,0.03,c,2.07407407407407
8,2104,real,0.03,c,2.07407407407407
8,2240,real,0.03,c,2.07407407407407
8,2240,real,0.03,c,2.07407407407407
8,2168,real,0.04,c,1.55555555555556
10,2204,real,0.03,c,2.07407407407407
10,2156,real,0.03,c,2.07407407407407
10,2180,real,0.03,c,2.07407407407407
10,2188,real,0.03,c,2.07407407407407
10,2204,real,0.03,c,2.07407407407407
10,2152,real,0.03,c,2.07407407407407
10,2232,real,0.03,c,2.07407407407407
10,2168,real,0.03,c,2.07407407407407
10,2192,real,0.02,c,3.11111111111111
10,2240,real,0.03,c,2.07407407407407
16,2108,real,0.02,c,3.11111111111111
16,2156,real,0.02,c,3.11111111111111
16,2244,real,0.02,c,3.11111111111111
16,2192,real,0.02,c,3.11111111111111
16,2240,real,0.02,c,3.11111111111111
16,2172,real,0.02,c,3.11111111111111
16,2192,real,0.02,c,3.11111111111111
16,2236,real,0.02,c,3.11111111111111
16,2152,real,0.02,c,3.11111111111111
16,2232,real,0.02,c,3.11111111111111
20,2208,real,0.02,c,3.11111111111111
20,2184,real,0.02,c,3.11111111111111
20,2188,real,0.02,c,3.11111111111111
20,2192,real,0.02,c,3.11111111111111
20,2164,real,0.02,c,3.11111111111111
20,2216,real,0.02,c,3.11111111111111
20,2156,real,0.02,c,3.11111111111111
20,2204,real,0.02,c,3.11111111111111
20,2164,real,0.02,c,3.11111111111111
20,2244,real,0.02,c,3.11111111111111
25,2196,real,0.02,c,3.11111111111111
25,2108,real,0.02,c,3.11111111111111
25,2164,real,0.02,c,3.11111111111111
25,2236,real,0.02,c,3.11111111111111
25,2244,real,0.02,c,3.11111111111111
25,2164,real,0.02,c,3.11111111111111
25,2236,real,0.02,c,3.11111111111111
25,2192,real,0.02,c,3.11111111111111
25,2172,real,0.02,c,3.11111111111111
25,2244,real,0.02,c,3.11111111111111
32,2196,real,0.02,c,3.11111111111111
32,2264,real,0.02,c,3.11111111111111
32,2260,real,0.02,c,3.11111111111111
32,2280,real,0.02,c,3.11111111111111
32,2212,real,0.02,c,3.11111111111111
32,2220,real,0.02,c,3.11111111111111
32,2280,real,0.02,c,3.11111111111111
32,2208,real,0.02,c,3.11111111111111
32,2276,real,0.02,c,3.11111111111111
32,2208,real,0.02,c,3.11111111111111
40,2208,real,0.02,c,3.11111111111111
40,2340,real,0.01,c,6.22222222222222
40,2328,real,0.01,c,6.22222222222222
40,2236,real,0.01,c,6.22222222222222
40,2336,real,0.02,c,3.11111111111111
40,2244,real,0.01,c,6.22222222222222
40,2264,real,0.02,c,3.11111111111111
40,2316,real,0.01,c,6.22222222222222
40,2244,real,0.02,c,3.11111111111111
40,2272,real,0.02,c,3.11111111111111
50,2344,real,0.01,c,6.22222222222222
50,2288,real,0.01,c,6.22222222222222
50,2292,real,0.01,c,6.22222222222222
50,2372,real,0.01,c,6.22222222222222
50,2420,real,0.01,c,6.22222222222222
50,2328,real,0.01,c,6.22222222222222
50,2372,real,0.02,c,3.11111111111111
50,2324,real,0.01,c,6.22222222222222
50,2428,real,0.01,c,6.22222222222222
50,2400,real,0.01,c,6.22222222222222
80,2656,real,0.01,c,6.22222222222222
80,2676,real,0.01,c,6.22222222222222
80,2676,real,0.01,c,6.22222222222222
80,2648,real,0.01,c,6.22222222222222
80,2672,real,0.01,c,6.22222222222222
80,2620,real,0.01,c,6.22222222222222
80,2652,real,0.01,c,6.22222222222222
80,2676,real,0.01,c,6.22222222222222
80,2604,real,0.01,c,6.22222222222222
80,2540,real,0.01,c,6.22222222222222
100,2772,real,0.01,c,6.22222222222222
100,2840,real,0.01,c,6.22222222222222
100,2848,real,0.01,c,6.22222222222222
100,2820,real,0.01,c,6.22222222222222
100,2784,real,0.01,c,6.22222222222222
100,2752,real,0.01,c,6.22222222222222
100,2760,real,0.01,c,6.22222222222222
100,2764,real,0.01,c,6.22222222222222
100,2844,real,0.01,c,6.22222222222222
100,2816,real,0.01,c,6.22222222222222
125,2976,real,0.01,c,6.22222222222222
125,2992,real,0.01,c,6.22222222222222
125,2912,real,0.01,c,6.22222222222222
125,2992,real,0.01,c,6.22222222222222
125,3032,real,0.01,c,6.22222222222222
125,3048,real,0.01,c,6.22222222222222
125,2948,real,0.01,c,6.22222222222222
125,2956,real,0.01,c,6.22222222222222
125,2956,real,0.01,c,6.22222222222222
125,2912,real,0.01,c,6.22222222222222
200,3660,real,0.01,c,6.22222222222222
200,3580,real,0.01,c,6.22222222222222
200,3572,real,0.01,c,6.22222222222222
200,3668,real,0.01,c,6.22222222222222
200,3568,real,0.01,c,6.22222222222222
200,3676,real,0.01,c,6.22222222222222
200,3672,real,0.01,c,6.22222222222222
200,3592,real,0.01,c,6.22222222222222
200,3600,real,0.01,c,6.22222222222222
200,3668,real,0.01,c,6.22222222222222
250,4028,real,0.01,c,6.22222222222222
250,4060,real,0.01,c,6.22222222222222
250,3984,real,0.01,c,6.22222222222222
250,4068,real,0.01,c,6.22222222222222
250,4012,real,0.01,c,6.22222222222222
250,4060,real,0.01,c,6.22222222222222
250,4056,real,0.01,c,6.22222222222222
250,4072,real,0.01,c,6.22222222222222
250,3984,real,0.01,c,6.22222222222222
250,4072,real,0.01,c,6.22222222222222
400,5260,real,0.01,c,6.22222222222222
400,5244,real,0.01,c,6.22222222222222
400,5316,real,0.01,c,6.22222222222222
400,5300,real,0.01,c,6.22222222222222
400,5308,real,0.01,c,6.22222222222222
400,5244,real,0.01,c,6.22222222222222
400,5336,real,0.01,c,6.22222222222222
400,5328,real,0.01,c,6.22222222222222
400,5224,real,0.01,c,6.22222222222222
400,5244,real,0.01,c,6.22222222222222
500,6164,real,0.01,c,6.22222222222222
500,6140,real,0.01,c,6.22222222222222
500,6084,real,0.01,c,6.22222222222222
500,6072,real,0.01,c,6.22222222222222
500,6144,real,0.01,c,6.22222222222222
500,6076,real,0.01,c,6.22222222222222
500,6164,real,0.01,c,6.22222222222222
500,6140,real,0.01,c,6.22222222222222
500,6060,real,0.01,c,6.22222222222222
500,6156,real,0.01,c,6.22222222222222
1,2308,real,0.08,c_openmp,0.861111111111111
1,2272,real,0.05,c_openmp,1.37777777777778
1,2300,real,0.05,c_openmp,1.37777777777778
1,2280,real,0.08,c_openmp,0.861111111111111
1,2260,real,0.07,c_openmp,0.984126984126984
1,2308,real,0.07,c_openmp,0.984126984126984
1,2320,real,0.06,c_openmp,1.14814814814815
1,2320,real,0.08,c_openmp,0.861111111111111
1,2240,real,0.08,c_openmp,0.861111111111111
2,2248,real,0.05,c_openmp,1.37777777777778
2,2284,real,0.06,c_openmp,1.14814814814815
2,2324,real,0.04,c_openmp,1.72222222222222
2,2288,real,0.04,c_openmp,1.72222222222222
2,2252,real,0.06,c_openmp,1.14814814814815
2,2300,real,0.04,c_openmp,1.72222222222222
2,2320,real,0.04,c_openmp,1.72222222222222
2,2276,real,0.04,c_openmp,1.72222222222222
2,2252,real,0.08,c_openmp,0.861111111111111
4,2276,real,0.06,c_openmp,1.14814814814815
4,2268,real,0.04,c_openmp,1.72222222222222
4,2336,real,0.05,c_openmp,1.37777777777778
4,2336,real,0.03,c_openmp,2.2962962962963
4,2344,real,0.03,c_openmp,2.2962962962963
4,2340,real,0.05,c_openmp,1.37777777777778
4,2296,real,0.02,c_openmp,3.44444444444444
4,2372,real,0.04,c_openmp,1.72222222222222
4,2300,real,0.03,c_openmp,2.2962962962963
5,2320,real,0.04,c_openmp,1.72222222222222
5,2384,real,0.03,c_openmp,2.2962962962963
5,2352,real,0.03,c_openmp,2.2962962962963
5,2288,real,0.05,c_openmp,1.37777777777778
5,2348,real,0.04,c_openmp,1.72222222222222
5,2344,real,0.03,c_openmp,2.2962962962963
5,2324,real,0.03,c_openmp,2.2962962962963
5,2268,real,0.04,c_openmp,1.72222222222222
5,2304,real,0.04,c_openmp,1.72222222222222
8,2288,real,0.03,c_openmp,2.2962962962963
8,2320,real,0.04,c_openmp,1.72222222222222
8,2296,real,0.03,c_openmp,2.2962962962963
8,2372,real,0.03,c_openmp,2.2962962962963
8,2316,real,0.02,c_openmp,3.44444444444444
8,2316,real,0.03,c_openmp,2.2962962962963
8,2340,real,0.03,c_openmp,2.2962962962963
8,2384,real,0.03,c_openmp,2.2962962962963
8,2288,real,0.04,c_openmp,1.72222222222222
10,2424,real,0.03,c_openmp,2.2962962962963
10,2380,real,0.04,c_openmp,1.72222222222222
10,2392,real,0.04,c_openmp,1.72222222222222
10,2380,real,0.04,c_openmp,1.72222222222222
10,2396,real,0.04,c_openmp,1.72222222222222
10,2428,real,0.04,c_openmp,1.72222222222222
10,2320,real,0.04,c_openmp,1.72222222222222
10,2388,real,0.04,c_openmp,1.72222222222222
10,2368,real,0.03,c_openmp,2.2962962962963
16,2444,real,0.03,c_openmp,2.2962962962963
16,2476,real,0.03,c_openmp,2.2962962962963
16,2436,real,0.03,c_openmp,2.2962962962963
16,2404,real,0.03,c_openmp,2.2962962962963
16,2432,real,0.03,c_openmp,2.2962962962963
16,2444,real,0.03,c_openmp,2.2962962962963
16,2404,real,0.03,c_openmp,2.2962962962963
16,2400,real,0.03,c_openmp,2.2962962962963
16,2400,real,0.03,c_openmp,2.2962962962963
20,2436,real,0.03,c_openmp,2.2962962962963
20,2436,real,0.03,c_openmp,2.2962962962963
20,2416,real,0.03,c_openmp,2.2962962962963
20,2440,real,0.03,c_openmp,2.2962962962963
20,2472,real,0.03,c_openmp,2.2962962962963
20,2480,real,0.03,c_openmp,2.2962962962963
20,2452,real,0.03,c_openmp,2.2962962962963
20,2452,real,0.03,c_openmp,2.2962962962963
20,2432,real,0.03,c_openmp,2.2962962962963
25,2480,real,0.03,c_openmp,2.2962962962963
25,2504,real,0.03,c_openmp,2.2962962962963
25,2508,real,0.03,c_openmp,2.2962962962963
25,2516,real,0.03,c_openmp,2.2962962962963
25,2424,real,0.03,c_openmp,2.2962962962963
25,2428,real,0.03,c_openmp,2.2962962962963
25,2428,real,0.03,c_openmp,2.2962962962963
25,2516,real,0.03,c_openmp,2.2962962962963
25,2480,real,0.03,c_openmp,2.2962962962963
32,2580,real,0.03,c_openmp,2.2962962962963
32,2536,real,0.03,c_openmp,2.2962962962963
32,2572,real,0.03,c_openmp,2.2962962962963
32,2504,real,0.03,c_openmp,2.2962962962963
32,2552,real,0.03,c_openmp,2.2962962962963
32,2532,real,0.03,c_openmp,2.2962962962963
32,2500,real,0.03,c_openmp,2.2962962962963
32,2580,real,0.03,c_openmp,2.2962962962963
32,2540,real,0.02,c_openmp,3.44444444444444
40,2652,real,0.02,c_openmp,3.44444444444444
40,2572,real,0.02,c_openmp,3.44444444444444
40,2600,real,0.01,c_openmp,6.88888888888889
40,2584,real,0.03,c_openmp,2.2962962962963
40,2600,real,0.02,c_openmp,3.44444444444444
40,2588,real,0.02,c_openmp,3.44444444444444
40,2680,real,0.02,c_openmp,3.44444444444444
40,2584,real,0.02,c_openmp,3.44444444444444
40,2616,real,0.02,c_openmp,3.44444444444444
50,2704,real,0.02,c_openmp,3.44444444444444
50,2652,real,0.02,c_openmp,3.44444444444444
50,2684,real,0.02,c_openmp,3.44444444444444
50,2672,real,0.02,c_openmp,3.44444444444444
50,2672,real,0.02,c_openmp,3.44444444444444
50,2736,real,0.02,c_openmp,3.44444444444444
50,2716,real,0.02,c_openmp,3.44444444444444
50,2688,real,0.02,c_openmp,3.44444444444444
50,2656,real,0.02,c_openmp,3.44444444444444
80,2952,real,0.02,c_openmp,3.44444444444444
80,2988,real,0.02,c_openmp,3.44444444444444
80,2908,real,0.02,c_openmp,3.44444444444444
80,2924,real,0.02,c_openmp,3.44444444444444
80,3024,real,0.02,c_openmp,3.44444444444444
80,2976,real,0.01,c_openmp,6.88888888888889
80,2912,real,0.02,c_openmp,3.44444444444444
80,2984,real,0.01,c_openmp,6.88888888888889
80,2940,real,0.01,c_openmp,6.88888888888889
100,3148,real,0.01,c_openmp,6.88888888888889
100,3132,real,0.02,c_openmp,3.44444444444444
100,3120,real,0.02,c_openmp,3.44444444444444
100,3096,real,0.02,c_openmp,3.44444444444444
100,3120,real,0.02,c_openmp,3.44444444444444
100,3144,real,0.01,c_openmp,6.88888888888889
100,3116,real,0.01,c_openmp,6.88888888888889
100,3076,real,0.02,c_openmp,3.44444444444444
100,3156,real,0.02,c_openmp,3.44444444444444
125,3312,real,0.01,c_openmp,6.88888888888889
125,3356,real,0.01,c_openmp,6.88888888888889
125,3328,real,0.01,c_openmp,6.88888888888889
125,3404,real,0.01,c_openmp,6.88888888888889
125,3328,real,0.01,c_openmp,6.88888888888889
125,3296,real,0.01,c_openmp,6.88888888888889
125,3360,real,0.01,c_openmp,6.88888888888889
125,3324,real,0.01,c_openmp,6.88888888888889
125,3364,real,0.01,c_openmp,6.88888888888889
200,4000,real,0.01,c_openmp,6.88888888888889
200,4012,real,0.01,c_openmp,6.88888888888889
200,4008,real,0.01,c_openmp,6.88888888888889
200,3952,real,0.01,c_openmp,6.88888888888889
200,4008,real,0.01,c_openmp,6.88888888888889
200,3916,real,0.01,c_openmp,6.88888888888889
200,3932,real,0.01,c_openmp,6.88888888888889
200,4004,real,0.01,c_openmp,6.88888888888889
200,4008,real,0.01,c_openmp,6.88888888888889
250,4432,real,0.01,c_openmp,6.88888888888889
250,4432,real,0.02,c_openmp,3.44444444444444
250,4344,real,0.01,c_openmp,6.88888888888889
250,4424,real,0.01,c_openmp,6.88888888888889
250,4344,real,0.01,c_openmp,6.88888888888889
250,4344,real,0.01,c_openmp,6.88888888888889
250,4408,real,0.01,c_openmp,6.88888888888889
250,4396,real,0.01,c_openmp,6.88888888888889
250,4392,real,0.01,c_openmp,6.88888888888889
400,5620,real,0.01,c_openmp,6.88888888888889
400,5748,real,0.01,c_openmp,6.88888888888889
400,5700,real,0.01,c_openmp,6.88888888888889
400,5636,real,0.01,c_openmp,6.88888888888889
400,5652,real,0.01,c_openmp,6.88888888888889
400,5624,real,0.01,c_openmp,6.88888888888889
400,5640,real,0.02,c_openmp,3.44444444444444
400,5700,real,0.01,c_openmp,6.88888888888889
400,5696,real,0.03,c_openmp,2.2962962962963
500,6552,real,0.01,c_openmp,6.88888888888889
500,6500,real,0.02,c_openmp,3.44444444444444
500,6560,real,0.01,c_openmp,6.88888888888889
500,6520,real,0.01,c_openmp,6.88888888888889
500,6480,real,0.01,c_openmp,6.88888888888889
500,6564,real,0.01,c_openmp,6.88888888888889
500,6504,real,0.02,c_openmp,3.44444444444444
500,6536,real,0.02,c_openmp,3.44444444444444
500,6552,real,0.01,c_openmp,6.88888888888889
1,3016,real,0.17,go,1
1,3028,real,0.17,go,1
1,3024,real,0.17,go,1
1,3036,real,0.17,go,1
1,3012,real,0.17,go,1
1,3020,real,0.17,go,1
1,3028,real,0.17,go,1
1,3028,real,0.17,go,1
1,3024,real,0.17,go,1
2,3044,real,0.17,go,1
2,3032,real,0.16,go,1.0625
2,3028,real,0.17,go,1
2,3024,real,0.17,go,1
2,3032,real,0.17,go,1
2,3028,real,0.16,go,1.0625
2,3028,real,0.17,go,1
2,3028,real,0.11,go,1.54545454545455
2,3024,real,0.15,go,1.13333333333333
4,3136,real,0.15,go,1.13333333333333
4,3072,real,0.16,go,1.0625
4,3064,real,0.17,go,1
4,3076,real,0.17,go,1
4,3084,real,0.17,go,1
4,3064,real,0.16,go,1.0625
4,3068,real,0.12,go,1.41666666666667
4,3060,real,0.17,go,1
4,3152,real,0.16,go,1.0625
5,3096,real,0.17,go,1
5,3080,real,0.17,go,1
5,3084,real,0.17,go,1
5,3080,real,0.17,go,1
5,3080,real,0.17,go,1
5,3084,real,0.17,go,1
5,3084,real,0.17,go,1
5,3096,real,0.17,go,1
5,3080,real,0.17,go,1
8,3124,real,0.17,go,1
8,3120,real,0.17,go,1
8,3128,real,0.17,go,1
8,3116,real,0.17,go,1
8,3128,real,0.17,go,1
8,3112,real,0.17,go,1
8,3116,real,0.16,go,1.0625
8,3188,real,0.17,go,1
8,3128,real,0.11,go,1.54545454545455
10,3148,real,0.17,go,1
10,3148,real,0.17,go,1
10,3152,real,0.17,go,1
10,3204,real,0.17,go,1
10,3140,real,0.16,go,1.0625
10,3152,real,0.17,go,1
10,3140,real,0.15,go,1.13333333333333
10,3148,real,0.17,go,1
10,3144,real,0.17,go,1
16,3268,real,0.17,go,1
16,3332,real,0.17,go,1
16,3272,real,0.17,go,1
16,3268,real,0.17,go,1
16,3272,real,0.17,go,1
16,3264,real,0.17,go,1
16,3268,real,0.15,go,1.13333333333333
16,3276,real,0.17,go,1
16,3276,real,0.17,go,1
20,3320,real,0.17,go,1
20,3320,real,0.17,go,1
20,3320,real,0.17,go,1
20,3388,real,0.14,go,1.21428571428571
20,3324,real,0.17,go,1
20,3404,real,0.15,go,1.13333333333333
20,3316,real,0.15,go,1.13333333333333
20,3312,real,0.17,go,1
20,3392,real,0.17,go,1
25,3444,real,0.17,go,1
25,3388,real,0.16,go,1.0625
25,3440,real,0.16,go,1.0625
25,3364,real,0.17,go,1
25,3432,real,0.17,go,1
25,3368,real,0.16,go,1.0625
25,3372,real,0.17,go,1
25,3436,real,0.17,go,1
25,3364,real,0.17,go,1
32,3460,real,0.17,go,1
32,3388,real,0.16,go,1.0625
32,3392,real,0.17,go,1
32,3464,real,0.17,go,1
32,3396,real,0.11,go,1.54545454545455
32,3464,real,0.17,go,1
32,3396,real,0.16,go,1.0625
32,3388,real,0.17,go,1
32,3392,real,0.17,go,1
40,3508,real,0.14,go,1.21428571428571
40,3432,real,0.16,go,1.0625
40,3428,real,0.17,go,1
40,3436,real,0.16,go,1.0625
40,3516,real,0.16,go,1.0625
40,3492,real,0.17,go,1
40,3512,real,0.16,go,1.0625
40,3424,real,0.17,go,1
40,3448,real,0.17,go,1
50,3556,real,0.16,go,1.0625
50,3624,real,0.17,go,1
50,3628,real,0.17,go,1
50,3620,real,0.17,go,1
50,3624,real,0.17,go,1
50,3560,real,0.16,go,1.0625
50,3552,real,0.15,go,1.13333333333333
50,3560,real,0.15,go,1.13333333333333
