threads,memory,Type,Time,Language,speedup
32,13120,real,1.08,go,1.04835390946502
32,13120,real,1.08,go,1.04835390946502
32,13048,real,0.93,go,1.21744324970131
32,13056,real,1.08,go,1.04835390946502
32,13060,real,1.1,go,1.02929292929293
32,13052,real,1.07,go,1.05815160955348
32,13052,real,1.06,go,1.06813417190776
40,13148,real,1.09,go,1.03873598369011
40,13228,real,0.98,go,1.15532879818594
40,13168,real,1.08,go,1.04835390946502
40,13164,real,1.03,go,1.09924487594391
40,13232,real,0.95,go,1.19181286549708
40,13164,real,1.04,go,1.08867521367521
40,13156,real,1.05,go,1.07830687830688
40,13156,real,1.05,go,1.07830687830688
40,13156,real,1.08,go,1.04835390946502
50,13280,real,1.04,go,1.08867521367521
50,13284,real,1.07,go,1.05815160955348
50,13348,real,1.04,go,1.08867521367521
50,13280,real,1.08,go,1.04835390946502
50,13296,real,0.95,go,1.19181286549708
50,13348,real,1.08,go,1.04835390946502
50,13232,real,0.91,go,1.24420024420024
50,13272,real,1.05,go,1.07830687830688
50,13280,real,1.08,go,1.04835390946502
80,13592,real,1.08,go,1.04835390946502
80,13584,real,1.08,go,1.04835390946502
80,13652,real,1.08,go,1.04835390946502
80,13644,real,1.04,go,1.08867521367521
80,13652,real,1.08,go,1.04835390946502
80,13652,real,1.08,go,1.04835390946502
80,13580,real,1.08,go,1.04835390946502
80,13580,real,1.08,go,1.04835390946502
80,13652,real,1.06,go,1.06813417190776
100,13860,real,1.08,go,1.04835390946502
100,13864,real,1.08,go,1.04835390946502
100,13868,real,1.08,go,1.04835390946502
100,13848,real,1.09,go,1.03873598369011
100,13796,real,1.09,go,1.03873598369011
100,13856,real,1.09,go,1.03873598369011
100,13860,real,1.06,go,1.06813417190776
100,13856,real,1.05,go,1.07830687830688
100,13860,real,1.07,go,1.05815160955348
125,14188,real,1.08,go,1.04835390946502
125,14176,real,1.04,go,1.08867521367521
125,14180,real,1.1,go,1.02929292929293
125,14192,real,1.09,go,1.03873598369011
125,14200,real,1.08,go,1.04835390946502
125,14168,real,1.07,go,1.05815160955348
125,14120,real,1.07,go,1.05815160955348
125,14164,real,1.07,go,1.05815160955348
125,14116,real,1.11,go,1.02002002002002
200,15128,real,1.08,go,1.04835390946502
200,14996,real,1.09,go,1.03873598369011
200,15060,real,1.08,go,1.04835390946502
200,14972,real,1.09,go,1.03873598369011
200,15128,real,1.08,go,1.04835390946502
200,15136,real,1.03,go,1.09924487594391
200,15128,real,1.09,go,1.03873598369011
200,15132,real,1.06,go,1.06813417190776
200,15136,real,1.08,go,1.04835390946502
250,15760,real,1.15,go,0.984541062801932
250,15772,real,0.93,go,1.21744324970131
250,15780,real,1.08,go,1.04835390946502
250,15772,real,0.92,go,1.23067632850242
250,15524,real,1.08,go,1.04835390946502
250,15768,real,1.08,go,1.04835390946502
250,15700,real,1.09,go,1.03873598369011
250,15772,real,1.09,go,1.03873598369011
250,15652,real,1.15,go,0.984541062801932
400,17708,real,1.03,go,1.09924487594391
400,17700,real,1.06,go,1.06813417190776
400,17548,real,1.09,go,1.03873598369011
400,17680,real,1.09,go,1.03873598369011
400,17700,real,1.09,go,1.03873598369011
400,17704,real,1.1,go,1.02929292929293
400,17704,real,1.07,go,1.05815160955348
400,17576,real,1.08,go,1.04835390946502
400,17704,real,1.09,go,1.03873598369011
500,18140,real,1.05,go,1.07830687830688
500,17936,real,1.09,go,1.03873598369011
500,18140,real,0.91,go,1.24420024420024
500,18140,real,1.08,go,1.04835390946502
500,17880,real,1.12,go,1.0109126984127
500,18140,real,1.06,go,1.06813417190776
500,18152,real,0.96,go,1.17939814814815
500,18136,real,1.06,go,1.06813417190776
500,18120,real,1.08,go,1.04835390946502
1,121596,real,3.22,scala,0.883022774327122
1,122496,real,3.29,scala,0.864235055724417
1,121948,real,3.2,scala,0.888541666666667
1,121672,real,3.25,scala,0.874871794871795
1,121592,real,2.42,scala,1.17493112947658
1,121688,real,2.53,scala,1.12384716732543
1,121616,real,2.57,scala,1.10635538261997
1,122304,real,2.63,scala,1.08111533586819
1,121680,real,2.48,scala,1.14650537634409
1,121472,real,2.5,scala,1.13733333333333
2,121436,real,1.47,scala,1.93424036281179
2,122368,real,1.39,scala,2.04556354916067
2,121564,real,1.58,scala,1.79957805907173
2,121488,real,1.4,scala,2.03095238095238
2,121536,real,1.44,scala,1.97453703703704
2,121500,real,1.51,scala,1.88300220750552
2,121680,real,1.49,scala,1.9082774049217
2,121524,real,1.48,scala,1.92117117117117
2,121456,real,1.3,scala,2.18717948717949
2,121488,real,1.46,scala,1.94748858447489
4,122528,real,0.96,scala,2.96180555555556
4,122484,real,0.94,scala,3.02482269503546
4,122496,real,0.93,scala,3.0573476702509
4,122932,real,0.97,scala,2.93127147766323
4,122636,real,1.02,scala,2.78758169934641
4,122456,real,0.93,scala,3.0573476702509
4,122564,real,0.98,scala,2.90136054421769
4,121888,real,1.01,scala,2.81518151815182
4,122724,real,1.03,scala,2.76051779935275
4,122368,real,1.04,scala,2.73397435897436
5,122368,real,0.91,scala,3.12454212454212
5,122616,real,0.93,scala,3.0573476702509
5,122568,real,0.92,scala,3.09057971014493
5,122612,real,0.82,scala,3.46747967479675
5,122560,real,0.93,scala,3.0573476702509
5,122088,real,0.84,scala,3.38492063492063
5,122540,real,0.84,scala,3.38492063492063
5,122524,real,0.87,scala,3.26819923371648
5,122684,real,0.92,scala,3.09057971014493
5,121816,real,0.84,scala,3.38492063492063
8,122784,real,0.71,scala,4.00469483568075
8,123316,real,0.77,scala,3.69264069264069
8,121916,real,0.75,scala,3.79111111111111
8,123588,real,0.69,scala,4.1207729468599
8,122796,real,0.62,scala,4.58602150537634
8,122200,real,0.65,scala,4.37435897435897
8,121720,real,0.73,scala,3.89497716894977
8,122676,real,0.68,scala,4.18137254901961
8,122756,real,0.68,scala,4.18137254901961
8,122940,real,0.68,scala,4.18137254901961
10,123624,real,0.76,scala,3.74122807017544
10,122956,real,0.64,scala,4.44270833333333
10,123024,real,0.69,scala,4.1207729468599
10,122808,real,0.6,scala,4.73888888888889
10,122728,real,0.73,scala,3.89497716894977
10,123196,real,0.68,scala,4.18137254901961
10,122964,real,0.64,scala,4.44270833333333
10,123444,real,0.69,scala,4.1207729468599
10,122788,real,0.61,scala,4.66120218579235
10,122888,real,0.68,scala,4.18137254901961
16,123876,real,0.68,scala,4.18137254901961
16,122540,real,0.61,scala,4.66120218579235
16,124400,real,0.62,scala,4.58602150537634
16,123176,real,0.55,scala,5.16969696969697
16,123768,real,0.6,scala,4.73888888888889
16,122680,real,0.66,scala,4.30808080808081
16,122772,real,0.58,scala,4.90229885057471
16,123068,real,0.63,scala,4.51322751322751
16,123328,real,0.59,scala,4.81920903954802
16,123828,real,0.59,scala,4.81920903954802
20,124424,real,0.67,scala,4.24378109452736
20,124076,real,0.65,scala,4.37435897435897
20,123700,real,0.79,scala,3.59915611814346
20,123452,real,0.63,scala,4.51322751322751
20,123740,real,0.56,scala,5.07738095238095
20,124376,real,0.67,scala,4.24378109452736
20,124408,real,0.61,scala,4.66120218579235
20,122932,real,0.59,scala,4.81920903954802
20,123132,real,0.64,scala,4.44270833333333
20,122668,real,0.68,scala,4.18137254901961
25,123532,real,0.63,scala,4.51322751322751
25,123960,real,0.7,scala,4.06190476190476
25,124324,real,0.6,scala,4.73888888888889
25,122844,real,0.65,scala,4.37435897435897
25,124372,real,0.78,scala,3.64529914529915
25,124176,real,0.58,scala,4.90229885057471
25,124728,real,0.61,scala,4.66120218579235
25,123208,real,0.56,scala,5.07738095238095
25,124400,real,0.66,scala,4.30808080808081
25,124244,real,0.72,scala,3.94907407407407
32,123356,real,0.61,scala,4.66120218579235
32,123832,real,0.61,scala,4.66120218579235
32,124912,real,0.67,scala,4.24378109452736
32,123500,real,0.62,scala,4.58602150537634
32,124588,real,0.63,scala,4.51322751322751
32,122824,real,0.62,scala,4.58602150537634
32,124740,real,0.62,scala,4.58602150537634
32,123148,real,0.75,scala,3.79111111111111
32,124460,real,0.71,scala,4.00469483568075
32,122932,real,0.66,scala,4.30808080808081
40,123776,real,0.82,scala,3.46747967479675
40,123800,real,0.59,scala,4.81920903954802
40,125256,real,0.64,scala,4.44270833333333
40,124444,real,0.6,scala,4.73888888888889
40,123648,real,0.81,scala,3.51028806584362
40,124228,real,0.73,scala,3.89497716894977
40,123260,real,0.62,scala,4.58602150537634
40,124492,real,0.62,scala,4.58602150537634
40,125772,real,0.66,scala,4.30808080808081
40,125436,real,0.62,scala,4.58602150537634
50,148160,real,0.68,scala,4.18137254901961
50,148424,real,0.69,scala,4.1207729468599
50,146556,real,0.6,scala,4.73888888888889
50,146836,real,0.68,scala,4.18137254901961
50,146384,real,0.68,scala,4.18137254901961
50,148160,real,0.66,scala,4.30808080808081
50,146936,real,0.69,scala,4.1207729468599
50,147908,real,0.68,scala,4.18137254901961
50,147744,real,0.63,scala,4.51322751322751
50,147380,real,0.64,scala,4.44270833333333
80,147612,real,0.73,scala,3.89497716894977
80,147012,real,0.66,scala,4.30808080808081
80,148580,real,0.67,scala,4.24378109452736
80,146812,real,0.63,scala,4.51322751322751
80,148688,real,0.66,scala,4.30808080808081
80,149396,real,0.75,scala,3.79111111111111
80,147688,real,0.67,scala,4.24378109452736
80,147528,real,0.61,scala,4.66120218579235
80,146816,real,0.68,scala,4.18137254901961
80,147820,real,0.7,scala,4.06190476190476
100,148784,real,0.75,scala,3.79111111111111
100,148312,real,0.65,scala,4.37435897435897
100,148668,real,0.73,scala,3.89497716894977
100,148216,real,0.64,scala,4.44270833333333
100,149972,real,0.68,scala,4.18137254901961
100,149140,real,0.64,scala,4.44270833333333
100,149116,real,1.4,scala,2.03095238095238
100,151060,real,0.74,scala,3.84234234234234
100,146788,real,0.7,scala,4.06190476190476
100,146812,real,0.63,scala,4.51322751322751
125,148800,real,0.69,scala,4.1207729468599
125,148580,real,0.72,scala,3.94907407407407
125,148320,real,0.62,scala,4.58602150537634
125,148388,real,0.7,scala,4.06190476190476
125,147704,real,0.75,scala,3.79111111111111
125,148852,real,0.76,scala,3.74122807017544
125,147084,real,0.75,scala,3.79111111111111
125,149048,real,0.67,scala,4.24378109452736
125,148312,real,0.68,scala,4.18137254901961
125,149060,real,0.7,scala,4.06190476190476
200,150000,real,0.72,scala,3.94907407407407
200,151620,real,0.97,scala,2.93127147766323
200,149940,real,0.61,scala,4.66120218579235
200,150220,real,0.84,scala,3.38492063492063
200,149084,real,0.73,scala,3.89497716894977
200,148604,real,0.84,scala,3.38492063492063
200,147668,real,0.72,scala,3.94907407407407
200,147364,real,0.72,scala,3.94907407407407
200,150376,real,0.74,scala,3.84234234234234
200,148580,real,0.8,scala,3.55416666666667
250,147576,real,0.68,scala,4.18137254901961
250,167948,real,0.68,scala,4.18137254901961
250,149864,real,0.8,scala,3.55416666666667
250,147928,real,0.67,scala,4.24378109452736
250,152608,real,0.69,scala,4.1207729468599
250,169672,real,0.7,scala,4.06190476190476
250,180408,real,0.82,scala,3.46747967479675
250,149572,real,1.04,scala,2.73397435897436
250,149468,real,0.83,scala,3.42570281124498
250,167328,real,0.77,scala,3.69264069264069
400,168096,real,0.75,scala,3.79111111111111
400,169740,real,0.76,scala,3.74122807017544
400,190312,real,0.81,scala,3.51028806584362
400,170728,real,0.87,scala,3.26819923371648
400,167848,real,0.74,scala,3.84234234234234
400,168868,real,0.76,scala,3.74122807017544
400,150256,real,0.76,scala,3.74122807017544
400,170976,real,0.8,scala,3.55416666666667
400,149772,real,0.75,scala,3.79111111111111
400,150432,real,0.75,scala,3.79111111111111
500,169200,real,0.96,scala,2.96180555555556
500,170780,real,0.9,scala,3.15925925925926
500,191880,real,0.78,scala,3.64529914529915
500,150580,real,0.82,scala,3.46747967479675
500,169984,real,0.82,scala,3.46747967479675
500,169868,real,0.72,scala,3.94907407407407
500,169964,real,0.84,scala,3.38492063492063
500,150380,real,0.79,scala,3.59915611814346
500,170620,real,0.83,scala,3.42570281124498
500,170040,real,0.85,scala,3.34509803921569
1,179908,real,3.5,java_new,1.12793650793651
1,179000,real,4.57,java_new,0.863846340870411
1,179828,real,4.08,java_new,0.967592592592593
1,180012,real,4.66,java_new,0.847162613257034
1,180008,real,3.36,java_new,1.17493386243386
1,179108,real,3.59,java_new,1.09965954812751
1,179872,real,3.82,java_new,1.03344968004654
1,179928,real,3.29,java_new,1.1999324552516
1,179204,real,4.66,java_new,0.847162613257034
2,180468,real,3.48,java_new,1.13441890166028
2,180200,real,3.43,java_new,1.15095562034338
2,180604,real,3.64,java_new,1.08455433455433
2,181156,real,3.5,java_new,1.12793650793651
2,180612,real,3.49,java_new,1.13116841770137
2,179884,real,3.6,java_new,1.0966049382716
2,180304,real,3.56,java_new,1.10892634207241
2,179904,real,3.59,java_new,1.09965954812751
2,179876,real,3.51,java_new,1.1247230136119
4,180312,real,1.83,java_new,2.15725561627201
4,181384,real,2.01,java_new,1.9640685461581
4,180508,real,2.23,java_new,1.77030393622322
4,179984,real,2.04,java_new,1.93518518518519
4,180040,real,2.04,java_new,1.93518518518519
4,180152,real,1.91,java_new,2.06689936009308
4,181104,real,1.93,java_new,2.0454807138745
4,180200,real,1.99,java_new,1.98380792853155
4,180580,real,2.07,java_new,1.90713902308105
5,180624,real,1.59,java_new,2.48287910552061
5,180816,real,1.76,java_new,2.24305555555556
5,179616,real,1.69,java_new,2.33596318211703
5,181336,real,1.66,java_new,2.37817938420348
5,179852,real,1.57,java_new,2.51450813871196
5,180172,real,1.81,java_new,2.18109269490485
5,181224,real,1.58,java_new,2.4985935302391
5,180020,real,1.65,java_new,2.39259259259259
5,179584,real,1.5,java_new,2.63185185185185
8,180372,real,1.15,java_new,3.43285024154589
8,179780,real,1.24,java_new,3.1836917562724
8,180232,real,1.22,java_new,3.23588342440801
8,180276,real,1.24,java_new,3.1836917562724
8,180524,real,1.24,java_new,3.1836917562724
8,179504,real,1.19,java_new,3.31746031746032
8,180544,real,1.21,java_new,3.26262626262626
8,180160,real,1.18,java_new,3.34557438794727
8,179892,real,1.1,java_new,3.58888888888889
10,180720,real,1.03,java_new,3.83279395900755
10,180672,real,0.96,java_new,4.11226851851852
10,179636,real,0.95,java_new,4.15555555555556
10,179880,real,0.96,java_new,4.11226851851852
10,180500,real,0.94,java_new,4.19976359338061
10,180188,real,0.93,java_new,4.24492234169653
10,180776,real,1,java_new,3.94777777777778
10,180832,real,1,java_new,3.94777777777778
10,180824,real,1.03,java_new,3.83279395900755
16,179760,real,0.81,java_new,4.87379972565158
16,181440,real,0.84,java_new,4.69973544973545
16,180580,real,0.76,java_new,5.19444444444444
16,181004,real,0.77,java_new,5.12698412698413
16,180476,real,0.79,java_new,4.9971870604782
16,180924,real,0.77,java_new,5.12698412698413
16,181016,real,0.81,java_new,4.87379972565158
16,180708,real,0.79,java_new,4.9971870604782
16,180588,real,0.73,java_new,5.40791476407915
20,180940,real,0.91,java_new,4.33821733821734
20,181640,real,0.93,java_new,4.24492234169653
20,181648,real,0.84,java_new,4.69973544973545
20,180400,real,0.9,java_new,4.38641975308642
20,180900,real,0.81,java_new,4.87379972565158
20,180984,real,0.86,java_new,4.59043927648579
20,182096,real,0.8,java_new,4.93472222222222
20,181300,real,0.84,java_new,4.69973544973545
20,181168,real,0.96,java_new,4.11226851851852
25,181252,real,0.79,java_new,4.9971870604782
25,181876,real,0.87,java_new,4.53767560664112
25,180296,real,0.78,java_new,5.06125356125356
25,180748,real,0.84,java_new,4.69973544973545
25,181344,real,0.89,java_new,4.43570536828964
25,181392,real,0.88,java_new,4.48611111111111
25,180936,real,0.84,java_new,4.69973544973545
25,180748,real,0.9,java_new,4.38641975308642
25,181444,real,0.76,java_new,5.19444444444444
32,182480,real,0.8,java_new,4.93472222222222
32,182352,real,0.81,java_new,4.87379972565158
32,181308,real,0.76,java_new,5.19444444444444
32,181600,real,0.86,java_new,4.59043927648579
32,181424,real,0.79,java_new,4.9971870604782
32,182116,real,0.96,java_new,4.11226851851852
32,181960,real,0.76,java_new,5.19444444444444
32,181364,real,0.8,java_new,4.93472222222222
32,181296,real,0.8,java_new,4.93472222222222
40,183160,real,0.89,java_new,4.43570536828964
40,181884,real,0.86,java_new,4.59043927648579
40,183084,real,0.79,java_new,4.9971870604782
40,181912,real,0.79,java_new,4.9971870604782
40,181924,real,0.8,java_new,4.93472222222222
40,182972,real,0.75,java_new,5.2637037037037
40,181584,real,0.82,java_new,4.81436314363144
40,182372,real,0.76,java_new,5.19444444444444
40,181528,real,0.84,java_new,4.69973544973545
50,277852,real,0.94,java_new,4.19976359338061
50,277784,real,0.92,java_new,4.29106280193237
50,279056,real,0.91,java_new,4.33821733821734
50,277512,real,0.95,java_new,4.15555555555556
50,276896,real,0.92,java_new,4.29106280193237
50,277916,real,0.85,java_new,4.64444444444444
50,294820,real,0.89,java_new,4.43570536828964
50,277920,real,0.87,java_new,4.53767560664112
50,278708,real,0.83,java_new,4.75635876840696
80,292924,real,0.91,java_new,4.33821733821734
80,278248,real,0.78,java_new,5.06125356125356
80,278296,real,0.84,java_new,4.69973544973545
80,279376,real,0.99,java_new,3.98765432098765
80,278596,real,0.9,java_new,4.38641975308642
80,278068,real,0.82,java_new,4.81436314363144
80,278068,real,0.83,java_new,4.75635876840696
80,277196,real,0.9,java_new,4.38641975308642
80,278568,real,0.98,java_new,4.02834467120181
100,366504,real,0.95,java_new,4.15555555555556
100,278508,real,0.86,java_new,4.59043927648579
100,278380,real,1.23,java_new,3.20957542908762
100,277932,real,0.87,java_new,4.53767560664112
100,278064,real,0.77,java_new,5.12698412698413
100,278108,real,0.81,java_new,4.87379972565158
100,277952,real,0.78,java_new,5.06125356125356
100,277760,real,0.87,java_new,4.53767560664112
100,279628,real,0.8,java_new,4.93472222222222
125,279340,real,0.86,java_new,4.59043927648579
125,278432,real,0.87,java_new,4.53767560664112
125,278884,real,0.85,java_new,4.64444444444444
125,282624,real,0.87,java_new,4.53767560664112
125,280976,real,0.86,java_new,4.59043927648579
125,278960,real,0.82,java_new,4.81436314363144
125,278656,real,0.96,java_new,4.11226851851852
125,282716,real,0.91,java_new,4.33821733821734
125,279728,real,0.84,java_new,4.69973544973545
200,278360,real,0.86,java_new,4.59043927648579
200,279236,real,0.88,java_new,4.48611111111111
200,280388,real,3.43,java_new,1.15095562034338
200,280256,real,0.88,java_new,4.48611111111111
200,280780,real,0.99,java_new,3.98765432098765
200,278584,real,0.9,java_new,4.38641975308642
200,279020,real,0.88,java_new,4.48611111111111
200,297084,real,0.99,java_new,3.98765432098765
200,280316,real,0.95,java_new,4.15555555555556
250,280600,real,0.93,java_new,4.24492234169653
250,280880,real,0.92,java_new,4.29106280193237
250,279576,real,0.92,java_new,4.29106280193237
250,291328,real,4.7,java_new,0.839952718676123
250,366460,real,0.93,java_new,4.24492234169653
250,277824,real,0.97,java_new,4.06987399770905
250,280168,real,0.89,java_new,4.43570536828964
250,279712,real,1.02,java_new,3.87037037037037
250,280440,real,1.14,java_new,3.46296296296296
400,368800,real,1.17,java_new,3.37416904083571
400,283540,real,0.96,java_new,4.11226851851852
400,372936,real,1.07,java_new,3.68951194184839
400,370508,real,1.07,java_new,3.68951194184839
400,376828,real,1.16,java_new,3.40325670498084
400,281160,real,1.05,java_new,3.75978835978836
400,294936,real,1.18,java_new,3.34557438794727
400,279548,real,0.97,java_new,4.06987399770905
400,282676,real,1.12,java_new,3.52480158730159
500,368376,real,1.11,java_new,3.55655655655656
500,280024,real,1.04,java_new,3.79594017094017
500,299260,real,1.15,java_new,3.43285024154589
500,367444,real,1.14,java_new,3.46296296296296
500,368920,real,1.12,java_new,3.52480158730159
500,282548,real,1.04,java_new,3.79594017094017
500,368308,real,1.03,java_new,3.83279395900755
500,280168,real,1.07,java_new,3.68951194184839
500,368572,real,1.22,java_new,3.23588342440801
1,179068,real,2.12,java_old,1.05293501048218
1,178916,real,2.15,java_old,1.03824289405685
1,178860,real,2.2,java_old,1.01464646464646
1,179468,real,2.43,java_old,0.918609967992684
1,179128,real,2.47,java_old,0.903733693207377
1,179504,real,2.15,java_old,1.03824289405685
1,179196,real,2.23,java_old,1.00099651220727
1,178972,real,2.08,java_old,1.07318376068376
1,178804,real,2.26,java_old,0.987708947885939
2,178944,real,1.25,java_old,1.78577777777778
2,180060,real,1.23,java_old,1.81481481481481
2,179520,real,1.29,java_old,1.73040482342808
2,179672,real,1.31,java_old,1.70398642917727
2,179528,real,1.25,java_old,1.78577777777778
2,179024,real,1.17,java_old,1.90788224121557
2,179324,real,1.33,java_old,1.67836257309941
2,179708,real,1.21,java_old,1.84481175390266
2,179664,real,1.32,java_old,1.69107744107744
4,179508,real,0.84,java_old,2.65740740740741
4,179972,real,0.78,java_old,2.86182336182336
4,179240,real,0.67,java_old,3.33167495854063
4,179880,real,0.82,java_old,2.72222222222222
4,179584,real,0.77,java_old,2.8989898989899
4,179012,real,0.78,java_old,2.86182336182336
4,179816,real,0.81,java_old,2.75582990397805
4,180052,real,0.79,java_old,2.82559774964838
4,179592,real,0.83,java_old,2.68942436412316
5,179920,real,0.71,java_old,3.14397496087637
5,179936,real,0.67,java_old,3.33167495854063
5,180292,real,0.71,java_old,3.14397496087637
5,179212,real,0.68,java_old,3.28267973856209
5,179844,real,0.74,java_old,3.01651651651652
5,178744,real,0.72,java_old,3.10030864197531
5,180056,real,0.69,java_old,3.23510466988728
5,179536,real,0.64,java_old,3.48784722222222
5,180052,real,0.72,java_old,3.10030864197531
8,179248,real,0.56,java_old,3.98611111111111
8,180112,real,0.59,java_old,3.7834274952919
8,180644,real,0.51,java_old,4.37690631808279
8,180048,real,0.53,java_old,4.21174004192872
8,179648,real,0.51,java_old,4.37690631808279
8,180068,real,0.52,java_old,4.29273504273504
8,180080,real,0.56,java_old,3.98611111111111
8,181072,real,0.56,java_old,3.98611111111111
8,179148,real,0.57,java_old,3.91617933723197
10,180124,real,0.56,java_old,3.98611111111111
10,180172,real,0.51,java_old,4.37690631808279
10,179852,real,0.48,java_old,4.65046296296296
10,179784,real,0.48,java_old,4.65046296296296
10,179348,real,0.52,java_old,4.29273504273504
10,180236,real,0.52,java_old,4.29273504273504
10,180208,real,0.52,java_old,4.29273504273504
10,179580,real,0.45,java_old,4.96049382716049
10,179508,real,0.48,java_old,4.65046296296296
16,181492,real,0.45,java_old,4.96049382716049
16,180424,real,0.42,java_old,5.31481481481481
16,180684,real,0.45,java_old,4.96049382716049
16,180176,real,0.42,java_old,5.31481481481481
16,180000,real,0.42,java_old,5.31481481481481
16,180268,real,0.42,java_old,5.31481481481481
16,180684,real,0.5,java_old,4.46444444444444
16,180996,real,0.45,java_old,4.96049382716049
16,180440,real,0.47,java_old,4.74940898345154
20,181052,real,0.44,java_old,5.07323232323232
20,180676,real,0.51,java_old,4.37690631808279
20,180592,real,0.41,java_old,5.44444444444444
20,181000,real,0.59,java_old,3.7834274952919
20,181080,real,0.46,java_old,4.85265700483092
20,180564,real,0.44,java_old,5.07323232323232
20,181072,real,0.51,java_old,4.37690631808279
20,180760,real,0.51,java_old,4.37690631808279
20,180864,real,0.5,java_old,4.46444444444444
25,181068,real,0.49,java_old,4.55555555555556
25,181640,real,0.51,java_old,4.37690631808279
25,180880,real,0.42,java_old,5.31481481481481
25,181344,real,0.46,java_old,4.85265700483092
25,181776,real,0.53,java_old,4.21174004192872
25,181888,real,0.47,java_old,4.74940898345154
25,182060,real,0.49,java_old,4.55555555555556
25,180912,real,0.46,java_old,4.85265700483092
25,181544,real,0.52,java_old,4.29273504273504
32,181896,real,0.46,java_old,4.85265700483092
32,181720,real,0.53,java_old,4.21174004192872
32,180988,real,0.5,java_old,4.46444444444444
32,181756,real,0.51,java_old,4.37690631808279
32,182296,real,0.48,java_old,4.65046296296296
32,181632,real,0.46,java_old,4.85265700483092
32,180896,real,0.59,java_old,3.7834274952919
32,181756,real,0.46,java_old,4.85265700483092
32,181412,real,0.53,java_old,4.21174004192872
40,182344,real,0.44,java_old,5.07323232323232
40,182252,real,0.52,java_old,4.29273504273504
40,182436,real,0.41,java_old,5.44444444444444
40,181688,real,0.46,java_old,4.85265700483092
40,181480,real,0.45,java_old,4.96049382716049
40,182732,real,0.46,java_old,4.85265700483092
40,181952,real,0.44,java_old,5.07323232323232
40,182448,real,0.43,java_old,5.19121447028424
40,181448,real,0.39,java_old,5.72364672364672
50,278248,real,0.49,java_old,4.55555555555556
50,289936,real,0.81,java_old,2.75582990397805
50,276828,real,0.45,java_old,4.96049382716049
50,277444,real,0.52,java_old,4.29273504273504
50,281896,real,0.52,java_old,4.29273504273504
50,278200,real,0.49,java_old,4.55555555555556
50,277844,real,0.51,java_old,4.37690631808279
50,278056,real,0.5,java_old,4.46444444444444
50,278320,real,0.45,java_old,4.96049382716049
80,278288,real,0.46,java_old,4.85265700483092
80,277748,real,0.48,java_old,4.65046296296296
80,277140,real,0.49,java_old,4.55555555555556
80,277844,real,0.55,java_old,4.05858585858586
80,278076,real,0.49,java_old,4.55555555555556
80,282996,real,0.46,java_old,4.85265700483092
80,277752,real,0.5,java_old,4.46444444444444
80,277388,real,0.63,java_old,3.54320987654321
80,287928,real,0.52,java_old,4.29273504273504
100,277572,real,0.55,java_old,4.05858585858586
100,277204,real,0.54,java_old,4.13374485596708
100,277856,real,0.51,java_old,4.37690631808279
100,283932,real,0.53,java_old,4.21174004192872
100,365736,real,0.78,java_old,2.86182336182336
100,277664,real,0.51,java_old,4.37690631808279
100,288224,real,0.88,java_old,2.53661616161616
100,278452,real,0.54,java_old,4.13374485596708
100,278116,real,0.5,java_old,4.46444444444444
125,280260,real,0.52,java_old,4.29273504273504
125,366560,real,0.54,java_old,4.13374485596708
125,283184,real,0.49,java_old,4.55555555555556
125,365412,real,0.53,java_old,4.21174004192872
125,284044,real,0.6,java_old,3.72037037037037
125,280344,real,0.6,java_old,3.72037037037037
125,280864,real,0.49,java_old,4.55555555555556
125,282036,real,0.57,java_old,3.91617933723197
125,278276,real,0.62,java_old,3.60035842293907
200,278380,real,0.55,java_old,4.05858585858586
200,369408,real,0.59,java_old,3.7834274952919
200,281320,real,0.67,java_old,3.33167495854063
200,366496,real,0.55,java_old,4.05858585858586
200,278644,real,0.56,java_old,3.98611111111111
200,279636,real,0.52,java_old,4.29273504273504
200,366604,real,0.65,java_old,3.43418803418803
200,278536,real,0.68,java_old,3.28267973856209
200,279008,real,0.81,java_old,2.75582990397805
250,281408,real,0.59,java_old,3.7834274952919
250,456936,real,0.71,java_old,3.14397496087637
250,281848,real,0.55,java_old,4.05858585858586
250,282344,real,0.55,java_old,4.05858585858586
250,280544,real,0.54,java_old,4.13374485596708
250,366884,real,0.55,java_old,4.05858585858586
250,283432,real,0.58,java_old,3.84865900383142
250,282548,real,0.53,java_old,4.21174004192872
250,279456,real,0.61,java_old,3.65938069216758
400,457244,real,0.62,java_old,3.60035842293907
400,279048,real,0.68,java_old,3.28267973856209
400,367476,real,0.67,java_old,3.33167495854063
400,279804,real,0.64,java_old,3.48784722222222
400,287516,real,0.58,java_old,3.84865900383142
400,456224,real,0.64,java_old,3.48784722222222
400,278368,real,0.66,java_old,3.38215488215488
400,368616,real,0.67,java_old,3.33167495854063
400,280216,real,0.56,java_old,3.98611111111111
500,367212,real,0.68,java_old,3.28267973856209
500,367684,real,0.57,java_old,3.91617933723197
500,456888,real,0.72,java_old,3.10030864197531
500,289044,real,0.78,java_old,2.86182336182336
500,281840,real,0.62,java_old,3.60035842293907
500,279872,real,0.54,java_old,4.13374485596708
500,367356,real,0.61,java_old,3.65938069216758
500,367936,real,0.73,java_old,3.05783866057839
500,367832,real,0.76,java_old,2.93713450292398
1,1222460,real,12.34,clojure,1.02485143165856
1,1552760,real,13.33,clojure,0.948737184296074
1,1557344,real,12.2,clojure,1.03661202185792
